occurrence_id,species,countryCode,location,source,longitude,latitude,tas_mean_c,prec_mean_annual,elevation_m,ecosystem_code,Temperatur,Moisture,Landcover,Landforms,Climate_Re,Red,Green,Blue,W_Ecosystm,color
3275,Vespa velutina,BE,NA,gbif,4.24,50.71,11.288461538461547,55.38461538461539,54,108,Cool Temperate,Moist,Settlement,Hills,Cool Temperate Moist,67,109,14,Cool Temperate Moist Settlement on Hills,#436D0E
3276,Vespa velutina,BE,NA,gbif,4.39,50.9,11.196153846153834,57.84615384615385,34,160,Warm Temperate,Moist,Cropland,Plains,Warm Temperate Moist,105,207,54,Warm Temperate Moist Cropland on Plains,#69CF36
3277,Vespa velutina,BE,NA,gbif,2.87,51.02,11.457692307692357,68.76923076923077,5,120,Cool Temperate,Moist,Settlement,Plains,Cool Temperate Moist,78,119,2,Cool Temperate Moist Settlement on Plains,#4E7702
3278,Vespa velutina,NA,"Castellet Campo, Castellet i la Gornal, Barcelona, ES",inat,1.63,41.26,16.02692307692314,52.38461538461539,161,194,Warm Temperate,Dry,Forest,Mountains,Warm Temperate Dry,96,139,37,Warm Temperate Dry Forest on Mountains,#608B25
3279,Vespa velutina,BE,NA,gbif,4.1,51.26,11.419230769230808,62.15384615384615,3,116,Cool Temperate,Moist,Cropland,Plains,Cool Temperate Moist,29,153,10,Cool Temperate Moist Cropland on Plains,#1D990A
3280,Vespa velutina,BE,NA,gbif,4.48,51.02,11.473076923076974,54.23076923076923,7,120,Cool Temperate,Moist,Settlement,Plains,Cool Temperate Moist,78,119,2,Cool Temperate Moist Settlement on Plains,#4E7702
3281,Vespa velutina,NL,NA,gbif,5.6,51.85,NA,NA,6,116,Cool Temperate,Moist,Cropland,Plains,Cool Temperate Moist,29,153,10,Cool Temperate Moist Cropland on Plains,#1D990A
3282,Vespa velutina,NA,"Estr da Várzea (X) Tv Rio, 2710-366 Sintra, Portugal",inat,-9.37,38.81,15.334615384615404,40.84615384615385,200,172,Warm Temperate,Moist,Settlement,Mountains,Warm Temperate Moist,105,89,18,Warm Temperate Moist Settlement on Mountains,#695912
3283,Vespa velutina,NL,NA,gbif,5.4,51.4,NA,NA,20,120,Cool Temperate,Moist,Settlement,Plains,Cool Temperate Moist,78,119,2,Cool Temperate Moist Settlement on Plains,#4E7702
3284,Vespa velutina,BE,NA,gbif,5.27,50.95,11.51923076923083,49.15384615384615,31,120,Cool Temperate,Moist,Settlement,Plains,Cool Temperate Moist,78,119,2,Cool Temperate Moist Settlement on Plains,#4E7702
3285,Vespa velutina,BE,NA,gbif,4.41,51.23,NA,NA,6,161,Warm Temperate,Moist,Settlement,Plains,Warm Temperate Moist,163,170,28,Warm Temperate Moist Settlement on Plains,#A3AA1C
3286,Vespa velutina,BE,NA,gbif,4.51,51.01,11.488461538461593,53.30769230769231,6,116,Cool Temperate,Moist,Cropland,Plains,Cool Temperate Moist,29,153,10,Cool Temperate Moist Cropland on Plains,#1D990A
3287,Vespa velutina,NL,NA,gbif,5.4,51.85,NA,NA,4,128,Cool Temperate,Moist,Grassland,Plains,Cool Temperate Moist,22,133,0,Cool Temperate Moist Grassland on Plains,#168500
3288,Vespa velutina,NA,"Cascais, Lisboa, PT",inat,-9.43,38.69,15.88846153846157,36.30769230769231,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3289,Vespa velutina,NA,"Vieille Ville, 17000 La Rochelle, France",inat,-1.15,46.16,13.75769230769231,74.6923076923077,10,161,Warm Temperate,Moist,Settlement,Plains,Warm Temperate Moist,163,170,28,Warm Temperate Moist Settlement on Plains,#A3AA1C
3290,Vespa velutina,NL,NA,gbif,5.85,51,NA,NA,49,120,Cool Temperate,Moist,Settlement,Plains,Cool Temperate Moist,78,119,2,Cool Temperate Moist Settlement on Plains,#4E7702
3291,Vespa velutina,BE,NA,gbif,5.06,50.93,11.34230769230777,49.61538461538461,43,120,Cool Temperate,Moist,Settlement,Plains,Cool Temperate Moist,78,119,2,Cool Temperate Moist Settlement on Plains,#4E7702
3292,Vespa velutina,NA,"Muelle Nardiz Tar Benanzio, Bermeo, Bizkaia, ES",inat,-2.72,43.42,15.165384615384651,111.53846153846152,85,172,Warm Temperate,Moist,Settlement,Mountains,Warm Temperate Moist,105,89,18,Warm Temperate Moist Settlement on Mountains,#695912
3293,Vespa velutina,BE,NA,gbif,3.8,51.01,11.450000000000044,57,8,160,Warm Temperate,Moist,Cropland,Plains,Warm Temperate Moist,105,207,54,Warm Temperate Moist Cropland on Plains,#69CF36
3294,Vespa velutina,BE,NA,gbif,4.63,50.93,11.465384615384664,48.84615384615385,14,160,Warm Temperate,Moist,Cropland,Plains,Warm Temperate Moist,105,207,54,Warm Temperate Moist Cropland on Plains,#69CF36
3295,Vespa velutina,NL,NA,gbif,6.15,51.4,11.411538461538557,52.46153846153846,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3296,Vespa velutina,BE,NA,gbif,4.44,51.17,11.411538461538557,58.53846153846154,14,120,Cool Temperate,Moist,Settlement,Plains,Cool Temperate Moist,78,119,2,Cool Temperate Moist Settlement on Plains,#4E7702
3297,Vespa velutina,NA,"Paulusviertel, 64 Darmstadt-Bessungen, Deutschland",inat,8.66,49.86,NA,NA,184,108,Cool Temperate,Moist,Settlement,Hills,Cool Temperate Moist,67,109,14,Cool Temperate Moist Settlement on Hills,#436D0E
3298,Vespa velutina,NL,NA,gbif,5.8,51,NA,NA,55,116,Cool Temperate,Moist,Cropland,Plains,Cool Temperate Moist,29,153,10,Cool Temperate Moist Cropland on Plains,#1D990A
3299,Vespa velutina,NL,NA,gbif,4.3,51.4,NA,NA,0,116,Cool Temperate,Moist,Cropland,Plains,Cool Temperate Moist,29,153,10,Cool Temperate Moist Cropland on Plains,#1D990A
3300,Vespa velutina,NA,"Weiswampach, Distrikt Diekirch, LU",inat,6.07,50.15,8.865384615384642,72.84615384615384,507,101,Cool Temperate,Moist,Forest,Tablelands,Cool Temperate Moist,71,89,181,Cool Temperate Moist Forest on Tablelands,#4759B5
3301,Vespa velutina,NA,"Versterstraat, Gilze, North Brabant, NL",inat,4.93,51.54,11.21923076923082,66.61538461538461,14,116,Cool Temperate,Moist,Cropland,Plains,Cool Temperate Moist,29,153,10,Cool Temperate Moist Cropland on Plains,#1D990A
3302,Vespa velutina,NA,"Neuchâtel, Maladière, 2000 Neuchâtel, Suisse",inat,6.94,46.99,11.05769230769232,95.92307692307692,417,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3303,Vespa velutina,BE,NA,gbif,4.49,50.84,11.142307692307668,55.61538461538461,80,108,Cool Temperate,Moist,Settlement,Hills,Cool Temperate Moist,67,109,14,Cool Temperate Moist Settlement on Hills,#436D0E
3304,Vespa velutina,BE,NA,gbif,4.42,51.29,NA,NA,5,116,Cool Temperate,Moist,Cropland,Plains,Cool Temperate Moist,29,153,10,Cool Temperate Moist Cropland on Plains,#1D990A
3305,Vespa velutina,BE,NA,gbif,4.45,51.04,11.480769230769283,54.38461538461539,4,120,Cool Temperate,Moist,Settlement,Plains,Cool Temperate Moist,78,119,2,Cool Temperate Moist Settlement on Plains,#4E7702
3306,Vespa velutina,ES,NA,gbif,2,41.53,14.357692307692332,66.07692307692308,283,172,Warm Temperate,Moist,Settlement,Mountains,Warm Temperate Moist,105,89,18,Warm Temperate Moist Settlement on Mountains,#695912
3307,Vespa velutina,BE,NA,gbif,3.73,50.98,11.411538461538557,56.84615384615385,13,116,Cool Temperate,Moist,Cropland,Plains,Cool Temperate Moist,29,153,10,Cool Temperate Moist Cropland on Plains,#1D990A
3308,Vespa velutina,NA,"62179 Wissant, France",inat,1.66,50.89,11.626923076923106,78.3076923076923,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3309,Vespa velutina,NA,"Goesdorf, Luxemburg",inat,5.98,49.96,9.542307692307702,63.61538461538461,408,110,Cool Temperate,Moist,Cropland,Hills,Cool Temperate Moist,33,144,30,Cool Temperate Moist Cropland on Hills,#21901E
3310,Vespa velutina,BE,NA,gbif,5.11,50.83,11.434615384615428,48.07692307692308,36,120,Cool Temperate,Moist,Settlement,Plains,Cool Temperate Moist,78,119,2,Cool Temperate Moist Settlement on Plains,#4E7702
3311,Vespa velutina,BE,NA,gbif,4.27,51.07,11.480769230769283,56.76923076923077,3,160,Warm Temperate,Moist,Cropland,Plains,Warm Temperate Moist,105,207,54,Warm Temperate Moist Cropland on Plains,#69CF36
3312,Vespa velutina,BE,NA,gbif,4.35,51.21,11.442307692307793,58.92307692307692,5,120,Cool Temperate,Moist,Settlement,Plains,Cool Temperate Moist,78,119,2,Cool Temperate Moist Settlement on Plains,#4E7702
3313,Vespa velutina,BE,NA,gbif,4.74,51.3,11.326923076923094,61.76923076923077,23,120,Cool Temperate,Moist,Settlement,Plains,Cool Temperate Moist,78,119,2,Cool Temperate Moist Settlement on Plains,#4E7702
3314,Vespa velutina,NA,"56700 Kervignac, France",inat,-3.26,47.75,12.842307692307712,84.92307692307692,31,160,Warm Temperate,Moist,Cropland,Plains,Warm Temperate Moist,105,207,54,Warm Temperate Moist Cropland on Plains,#69CF36
3315,Vespa velutina,BE,NA,gbif,3.93,50.9,NA,NA,46,116,Cool Temperate,Moist,Cropland,Plains,Cool Temperate Moist,29,153,10,Cool Temperate Moist Cropland on Plains,#1D990A
3316,Vespa velutina,NA,"Rue de la Vire, Caen, Normandie, FR",inat,-0.34,49.17,12.234615384615438,65.38461538461539,21,161,Warm Temperate,Moist,Settlement,Plains,Warm Temperate Moist,163,170,28,Warm Temperate Moist Settlement on Plains,#A3AA1C
3317,Vespa velutina,BE,NA,gbif,5.03,51.07,11.450000000000044,50.23076923076923,25,116,Cool Temperate,Moist,Cropland,Plains,Cool Temperate Moist,29,153,10,Cool Temperate Moist Cropland on Plains,#1D990A
3318,Vespa velutina,BE,NA,gbif,3.28,50.84,11.419230769230808,58.69230769230769,15,120,Cool Temperate,Moist,Settlement,Plains,Cool Temperate Moist,78,119,2,Cool Temperate Moist Settlement on Plains,#4E7702
3319,Vespa velutina,NA,"Lisbon, Portugal",inat,-9.2,38.73,15.619230769230851,40.53846153846154,105,163,Warm Temperate,Moist,Forest,Hills,Warm Temperate Moist,47,146,24,Warm Temperate Moist Forest on Hills,#2F9218
3320,Vespa velutina,BE,NA,gbif,5.11,51.26,11.365384615384698,54.84615384615385,23,116,Cool Temperate,Moist,Cropland,Plains,Cool Temperate Moist,29,153,10,Cool Temperate Moist Cropland on Plains,#1D990A
3321,Vespa velutina,BE,NA,gbif,4.14,51.13,11.326923076923094,61.46153846153846,21,116,Cool Temperate,Moist,Cropland,Plains,Cool Temperate Moist,29,153,10,Cool Temperate Moist Cropland on Plains,#1D990A
3322,Vespa velutina,BE,NA,gbif,5.51,50.8,11.21153846153851,57.76923076923077,90,110,Cool Temperate,Moist,Cropland,Hills,Cool Temperate Moist,33,144,30,Cool Temperate Moist Cropland on Hills,#21901E
3323,Vespa velutina,NL,NA,gbif,4.55,51.8,NA,NA,2,116,Cool Temperate,Moist,Cropland,Plains,Cool Temperate Moist,29,153,10,Cool Temperate Moist Cropland on Plains,#1D990A
3324,Vespa velutina,NA,"Place du 19e Régiment d'Infa, Brest, Brittany, FR",inat,-4.48,48.39,12.39615384615388,103.15384615384616,49,169,Warm Temperate,Moist,Settlement,Hills,Warm Temperate Moist,136,158,52,Warm Temperate Moist Settlement on Hills,#889E34
3325,Vespa velutina,NL,NA,gbif,5.75,50.8,NA,NA,97,109,Cool Temperate,Moist,Grassland,Tablelands,Cool Temperate Moist,78,92,155,Cool Temperate Moist Grassland on Tablelands,#4E5C9B
3326,Vespa velutina,NL,NA,gbif,3.9,51.45,NA,NA,-2,116,Cool Temperate,Moist,Cropland,Plains,Cool Temperate Moist,29,153,10,Cool Temperate Moist Cropland on Plains,#1D990A
3327,Vespa velutina,NA,"St. Johann, Basel, Switzerland",inat,7.58,47.56,11.534615384615392,67,275,169,Warm Temperate,Moist,Settlement,Hills,Warm Temperate Moist,136,158,52,Warm Temperate Moist Settlement on Hills,#889E34
3328,Vespa velutina,BE,NA,gbif,4.43,51.17,11.419230769230808,58.46153846153846,13,120,Cool Temperate,Moist,Settlement,Plains,Cool Temperate Moist,78,119,2,Cool Temperate Moist Settlement on Plains,#4E7702
3329,Vespa velutina,NL,NA,gbif,4.3,51.9,11.188461538461524,77.92307692307692,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3330,Vespa velutina,BE,NA,gbif,3.41,50.9,11.419230769230808,57.76923076923077,9,120,Cool Temperate,Moist,Settlement,Plains,Cool Temperate Moist,78,119,2,Cool Temperate Moist Settlement on Plains,#4E7702
3331,Vespa velutina,NL,NA,gbif,4.4,51.8,NA,NA,0,116,Cool Temperate,Moist,Cropland,Plains,Cool Temperate Moist,29,153,10,Cool Temperate Moist Cropland on Plains,#1D990A
3332,Vespa velutina,NA,"Almada, PT-SE, PT",inat,-9.2,38.64,16.119230769230796,45.07692307692308,72,177,Warm Temperate,Moist,Settlement,Tablelands,Warm Temperate Moist,62,63,152,Warm Temperate Moist Settlement on Tablelands,#3E3F98
3333,Vespa velutina,FR,NA,gbif,6.07,45.48,13.150000000000093,100.15384615384616,293,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3334,Vespa velutina,BE,NA,gbif,4.15,50.99,11.480769230769226,57,10,116,Cool Temperate,Moist,Cropland,Plains,Cool Temperate Moist,29,153,10,Cool Temperate Moist Cropland on Plains,#1D990A
3335,Vespa velutina,NA,"Rua de Mq da Costa, Setúbal, Lisboa, PT",inat,-8.9,38.52,16.673076923076962,44.30769230769231,-25,185,Warm Temperate,Dry,Settlement,Mountains,Warm Temperate Dry,144,124,59,Warm Temperate Dry Settlement on Mountains,#907C3B
3336,Vespa velutina,NA,"Av. Del Pont. 1-Sols, 25280 Solsona, Lérida, Espanya",inat,1.52,41.99,12.142307692307725,57.30769230769231,693,173,Warm Temperate,Moist,Cropland,Mountains,Warm Temperate Moist,100,150,37,Warm Temperate Moist Cropland on Mountains,#649625
3337,Vespa velutina,NA,"Parc naturel régional des Monts d'Ardèche, Saint-Sauveur-de-Montagut, Auvergne-Rhône-Alpes, FR",inat,4.58,44.82,13.534615384615392,73.15384615384616,367,171,Warm Temperate,Moist,Grassland,Mountains,Warm Temperate Moist,86,129,14,Warm Temperate Moist Grassland on Mountains,#56810E
3338,Vespa velutina,NA,"De Hoeve, Netersel, Brabant, NL",inat,5.21,51.41,11.26538461538462,58.30769230769231,26,116,Cool Temperate,Moist,Cropland,Plains,Cool Temperate Moist,29,153,10,Cool Temperate Moist Cropland on Plains,#1D990A
3339,Vespa velutina,BE,NA,gbif,4.76,51.4,11.303846153846225,63.46153846153846,16,120,Cool Temperate,Moist,Settlement,Plains,Cool Temperate Moist,78,119,2,Cool Temperate Moist Settlement on Plains,#4E7702
3340,Vespa velutina,DE,NA,gbif,6.26,50.81,10.980769230769283,59.15384615384615,182,108,Cool Temperate,Moist,Settlement,Hills,Cool Temperate Moist,67,109,14,Cool Temperate Moist Settlement on Hills,#436D0E
3341,Vespa velutina,NA,"Strada prov. Val Corsaglia, Vicoforte (CN)",inat,7.84,44.34,11.488461538461536,65.76923076923077,634,176,Warm Temperate,Moist,Forest,Mountains,Warm Temperate Moist,49,105,3,Warm Temperate Moist Forest on Mountains,#316903
3342,Vespa velutina,NA,Sersheim,inat,9.02,48.96,11.050000000000011,52.53846153846154,232,108,Cool Temperate,Moist,Settlement,Hills,Cool Temperate Moist,67,109,14,Cool Temperate Moist Settlement on Hills,#436D0E
3343,Vespa velutina,NL,NA,gbif,4.65,51.55,NA,NA,9,116,Cool Temperate,Moist,Cropland,Plains,Cool Temperate Moist,29,153,10,Cool Temperate Moist Cropland on Plains,#1D990A
3344,Vespa velutina,NA,"Parc Natural de Cap de Creus, Cadaqués, Girona, ES",inat,3.25,42.25,15.88076923076926,65,57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3345,Vespa velutina,NA,"Heedscheierwee, Dalheim, District Grevenmacher, LU",inat,6.26,49.55,10.06538461538463,69,314,102,Cool Temperate,Moist,Cropland,Tablelands,Cool Temperate Moist,99,97,160,Cool Temperate Moist Cropland on Tablelands,#6361A0
3346,Vespa velutina,BE,NA,gbif,4.34,50.9,11.157692307692288,59.07692307692308,49,161,Warm Temperate,Moist,Settlement,Plains,Warm Temperate Moist,163,170,28,Warm Temperate Moist Settlement on Plains,#A3AA1C
3347,Vespa velutina,NA,"76 Karlsruhe-Durlach, Deutschland",inat,8.47,48.97,11.18846153846158,64,208,102,Cool Temperate,Moist,Cropland,Tablelands,Cool Temperate Moist,99,97,160,Cool Temperate Moist Cropland on Tablelands,#6361A0
3348,Vespa velutina,NA,"St Roch, 76600 Le Havre, France",inat,0.1,49.49,12.25,79.6923076923077,34,169,Warm Temperate,Moist,Settlement,Hills,Warm Temperate Moist,136,158,52,Warm Temperate Moist Settlement on Hills,#889E34
3349,Vespa velutina,NA,"St Exupery / Merleau Ponty, 17300 Rochefort, France",inat,-0.97,45.95,13.873076923076953,71.61538461538461,7,161,Warm Temperate,Moist,Settlement,Plains,Warm Temperate Moist,163,170,28,Warm Temperate Moist Settlement on Plains,#A3AA1C
3350,Vespa velutina,BE,NA,gbif,4.84,51.18,11.426923076923115,56.07692307692308,17,120,Cool Temperate,Moist,Settlement,Plains,Cool Temperate Moist,78,119,2,Cool Temperate Moist Settlement on Plains,#4E7702
3351,Vespa velutina,PT,NA,gbif,-9.34,39.27,15.796153846153857,39.38461538461539,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3352,Vespa velutina,NA,"D-Himmelgeist, Friedhof, 40589 Düsseldorf, Deutschland",inat,6.8,51.17,11.519230769230774,59,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3353,Vespa velutina,NL,NA,gbif,5.45,51.4,NA,NA,21,111,Cool Temperate,Moist,Forest,Plains,Cool Temperate Moist,1,109,0,Cool Temperate Moist Forest on Plains,#016D00
3354,Vespa velutina,NA,"2775-239 Parede, Portugal",inat,-9.36,38.69,16.042307692307702,36.15384615384615,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3355,Vespa velutina,NA,"El Poal, 08242 Manresa, Barcelona, Espanya",inat,1.82,41.74,14.08076923076925,53.61538461538461,254,185,Warm Temperate,Dry,Settlement,Mountains,Warm Temperate Dry,144,124,59,Warm Temperate Dry Settlement on Mountains,#907C3B
3356,Vespa velutina,NL,NA,gbif,4.55,52.3,11.150000000000034,84.38461538461539,3,116,Cool Temperate,Moist,Cropland,Plains,Cool Temperate Moist,29,153,10,Cool Temperate Moist Cropland on Plains,#1D990A
3357,Vespa velutina,NL,NA,gbif,4.85,51.65,NA,NA,6,120,Cool Temperate,Moist,Settlement,Plains,Cool Temperate Moist,78,119,2,Cool Temperate Moist Settlement on Plains,#4E7702
3358,Vespa velutina,NA,"Villy-le-Maréchal, France",inat,4.07,48.19,12.319230769230842,55.23076923076923,126,116,Cool Temperate,Moist,Cropland,Plains,Cool Temperate Moist,29,153,10,Cool Temperate Moist Cropland on Plains,#1D990A
3359,Vespa velutina,NA,"Oberschweinstiege, 60598 Frankfurt am Main, Deutschland",inat,8.68,50.07,11.26538461538462,53.07692307692308,128,111,Cool Temperate,Moist,Forest,Plains,Cool Temperate Moist,1,109,0,Cool Temperate Moist Forest on Plains,#016D00
3360,Vespa velutina,BE,NA,gbif,3.24,50.88,11.34230769230777,60.61538461538461,24,120,Cool Temperate,Moist,Settlement,Plains,Cool Temperate Moist,78,119,2,Cool Temperate Moist Settlement on Plains,#4E7702
3361,Vespa velutina,NA,"17534 Ribes de Freser, Girona, Espanya",inat,2.17,42.3,NA,NA,1194,97,Cool Temperate,Moist,Forest,Mountains,Cool Temperate Moist,6,64,0,Cool Temperate Moist Forest on Mountains,#064000
3362,Vespa velutina,NL,NA,gbif,3.75,51.2,11.426923076923115,62.07692307692308,4,160,Warm Temperate,Moist,Cropland,Plains,Warm Temperate Moist,105,207,54,Warm Temperate Moist Cropland on Plains,#69CF36
3363,Vespa velutina,NA,"2080 Almeirim, Portugal",inat,-8.62,39.21,16.52692307692314,42.07692307692308,22,161,Warm Temperate,Moist,Settlement,Plains,Warm Temperate Moist,163,170,28,Warm Temperate Moist Settlement on Plains,#A3AA1C
3364,Vespa velutina,BE,NA,gbif,4.74,50.99,11.496153846153902,50.30769230769231,16,120,Cool Temperate,Moist,Settlement,Plains,Cool Temperate Moist,78,119,2,Cool Temperate Moist Settlement on Plains,#4E7702
