occurrence_id,species,countryCode,location,source,longitude,latitude,tas_mean_c,prec_mean_annual,elevation_m,ecosystem_code,Temperatur,Moisture,Landcover,Landforms,Climate_Re,Red,Green,Blue,W_Ecosystm,color,NDVI
4294,Vespa velutina,BE,NA,gbif,4.57,51.05,11.488461538461536,54.15384615384615,10,116,Cool Temperate,Moist,Cropland,Plains,Cool Temperate Moist,29,153,10,Cool Temperate Moist Cropland on Plains,#1D990A,0.6289541666666667
4302,Vespa velutina,NA,"Administration Communale de Hesperange, Hesperingen, Distrikt Luxemburg, LU",inat,6.16,49.57,NA,NA,283,110,Cool Temperate,Moist,Cropland,Hills,Cool Temperate Moist,33,144,30,Cool Temperate Moist Cropland on Hills,#21901E,0.6923625
4303,Vespa velutina,BE,NA,gbif,4.61,51.02,NA,NA,8,116,Cool Temperate,Moist,Cropland,Plains,Cool Temperate Moist,29,153,10,Cool Temperate Moist Cropland on Plains,#1D990A,0.6303708333333333
4312,Vespa velutina,NA,"48300 Rocles, France",inat,3.79,44.73,8.765384615384619,66.53846153846153,1025,97,Cool Temperate,Moist,Forest,Mountains,Cool Temperate Moist,6,64,0,Cool Temperate Moist Forest on Mountains,#064000,0.5066958333333333
4314,Vespa velutina,NA,"Rue des Bats, Saint-Ghislain, Hainaut, BE",inat,3.76,50.45,11.503846153846156,53.84615384615385,21,116,Cool Temperate,Moist,Cropland,Plains,Cool Temperate Moist,29,153,10,Cool Temperate Moist Cropland on Plains,#1D990A,0.6484916666666667
4315,Vespa velutina,NA,"Calle Luis Fernández-Vega Sanz, Oviedo, Asturias, ES",inat,-5.85,43.36,13.2038461538462,102.46153846153848,261,172,Warm Temperate,Moist,Settlement,Mountains,Warm Temperate Moist,105,89,18,Warm Temperate Moist Settlement on Mountains,#695912,0.6468333333333334
4332,Vespa velutina,BE,NA,gbif,3.71,51.05,11.39615384615388,59,9,120,Cool Temperate,Moist,Settlement,Plains,Cool Temperate Moist,78,119,2,Cool Temperate Moist Settlement on Plains,#4E7702,0.490475
4341,Vespa velutina,BE,NA,gbif,4.44,51.18,11.419230769230808,58.30769230769231,14,120,Cool Temperate,Moist,Settlement,Plains,Cool Temperate Moist,78,119,2,Cool Temperate Moist Settlement on Plains,#4E7702,0.493075
4342,Vespa velutina,NA,"77185 Lognes, France",inat,2.63,48.84,12.2038461538462,56.69230769230769,74,161,Warm Temperate,Moist,Settlement,Plains,Warm Temperate Moist,163,170,28,Warm Temperate Moist Settlement on Plains,#A3AA1C,0.5802625
4355,Vespa velutina,BE,NA,gbif,5.68,50.91,11.465384615384664,57.76923076923077,48,116,Cool Temperate,Moist,Cropland,Plains,Cool Temperate Moist,29,153,10,Cool Temperate Moist Cropland on Plains,#1D990A,0.5328875
4362,Vespa velutina,NA,"34150 Saint-Guilhem-le-Désert, France",inat,3.54,43.74,13.603846153846234,43.38461538461539,330,176,Warm Temperate,Moist,Forest,Mountains,Warm Temperate Moist,49,105,3,Warm Temperate Moist Forest on Mountains,#316903,0.6346625
4363,Vespa velutina,BE,NA,gbif,4.45,51.04,NA,NA,4,120,Cool Temperate,Moist,Settlement,Plains,Cool Temperate Moist,78,119,2,Cool Temperate Moist Settlement on Plains,#4E7702,0.5959791666666666
4364,Vespa velutina,PT,NA,gbif,-8.55,41.2,15.280769230769296,124.84615384615384,133,172,Warm Temperate,Moist,Settlement,Mountains,Warm Temperate Moist,105,89,18,Warm Temperate Moist Settlement on Mountains,#695912,0.5648333333333333
4368,Vespa velutina,NA,"Frankfurt-Süd, Deutschland",inat,8.68,50.1,NA,NA,116,169,Warm Temperate,Moist,Settlement,Hills,Warm Temperate Moist,136,158,52,Warm Temperate Moist Settlement on Hills,#889E34,0.40529583333333336
4369,Vespa velutina,BE,NA,gbif,4.01,51.06,NA,NA,3,160,Warm Temperate,Moist,Cropland,Plains,Warm Temperate Moist,105,207,54,Warm Temperate Moist Cropland on Plains,#69CF36,0.6542625
4383,Vespa velutina,NL,NA,gbif,5.05,51.55,NA,NA,16,120,Cool Temperate,Moist,Settlement,Plains,Cool Temperate Moist,78,119,2,Cool Temperate Moist Settlement on Plains,#4E7702,0.2789291666666667
4384,Vespa velutina,NA,"Roscoff, France",inat,-3.97,48.72,12.349999999999966,99.53846153846152,-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6809291666666667
4402,Vespa velutina,NA,"55100 Lucca LU, Italia",inat,10.47,43.85,15.226923076923129,70.76923076923077,7,161,Warm Temperate,Moist,Settlement,Plains,Warm Temperate Moist,163,170,28,Warm Temperate Moist Settlement on Plains,#A3AA1C,0.6538791666666667
4408,Vespa velutina,BE,NA,gbif,4.71,50.86,11.380769230769316,48.30769230769231,47,108,Cool Temperate,Moist,Settlement,Hills,Cool Temperate Moist,67,109,14,Cool Temperate Moist Settlement on Hills,#436D0E,0.6534125
4411,Vespa velutina,NA,"Condrieu, France",inat,4.78,45.47,13.649999999999975,55.23076923076923,232,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6162666666666666
4412,Vespa velutina,NA,"Frankfurt am Main, DE-HE, DE",inat,8.73,50.14,11.434615384615428,52.61538461538461,126,110,Cool Temperate,Moist,Cropland,Hills,Cool Temperate Moist,33,144,30,Cool Temperate Moist Cropland on Hills,#21901E,0.5890833333333333
4421,Vespa velutina,BE,NA,gbif,4.89,51.3,11.34230769230777,60.46153846153846,26,116,Cool Temperate,Moist,Cropland,Plains,Cool Temperate Moist,29,153,10,Cool Temperate Moist Cropland on Plains,#1D990A,0.45138333333333336
4426,Vespa velutina,BE,NA,gbif,4.46,51.39,11.303846153846166,64.76923076923077,23,128,Cool Temperate,Moist,Grassland,Plains,Cool Temperate Moist,22,133,0,Cool Temperate Moist Grassland on Plains,#168500,0.4960625
4427,Vespa velutina,BE,NA,gbif,4.58,50.96,11.465384615384664,50.92307692307692,12,160,Warm Temperate,Moist,Cropland,Plains,Warm Temperate Moist,105,207,54,Warm Temperate Moist Cropland on Plains,#69CF36,0.6703208333333334
4432,Vespa velutina,NA,"Vilanova, 36457 Salvatierra de Miño, Pontevedra, España",inat,-8.47,42.11,14.919230769230808,144.76923076923077,80,173,Warm Temperate,Moist,Cropland,Mountains,Warm Temperate Moist,100,150,37,Warm Temperate Moist Cropland on Mountains,#649625,0.5449875
4433,Vespa velutina,NA,"Rue du Cimetière, Esch an der Alzette, Distrikt Luxemburg, LU",inat,5.98,49.5,10.33461538461546,62.69230769230769,299,108,Cool Temperate,Moist,Settlement,Hills,Cool Temperate Moist,67,109,14,Cool Temperate Moist Settlement on Hills,#436D0E,0.46450833333333336
4436,Vespa velutina,NA,"Saint-Médard-d'Eyrans, 33650 Saint-Médard-d'Eyrans, France",inat,-0.51,44.72,14.303846153846166,85.84615384615384,11,161,Warm Temperate,Moist,Settlement,Plains,Warm Temperate Moist,163,170,28,Warm Temperate Moist Settlement on Plains,#A3AA1C,0.5861
4454,Vespa velutina,ES,NA,gbif,-5.59,42.61,11.69615384615389,48.15384615384615,852,191,Warm Temperate,Dry,Settlement,Hills,Warm Temperate Dry,173,187,99,Warm Temperate Dry Settlement on Hills,#ADBB63,0.7136041666666667
4462,Vespa velutina,DE,NA,gbif,7.1,49.79,9.019230769230774,70.46153846153847,448,107,Cool Temperate,Moist,Grassland,Mountains,Cool Temperate Moist,26,83,0,Cool Temperate Moist Grassland on Mountains,#1A5300,0.5471416666666666
4470,Vespa velutina,NA,"Oosterland, Netherlands",inat,4.05,51.64,11.357692307692332,68.07692307692308,-2,116,Cool Temperate,Moist,Cropland,Plains,Cool Temperate Moist,29,153,10,Cool Temperate Moist Cropland on Plains,#1D990A,0.43445833333333334
4480,Vespa velutina,BE,NA,gbif,5.27,50.95,NA,NA,31,120,Cool Temperate,Moist,Settlement,Plains,Cool Temperate Moist,78,119,2,Cool Temperate Moist Settlement on Plains,#4E7702,0.6206
4484,Vespa velutina,NA,"80440 Boves, France",inat,2.38,49.85,11.819230769230783,55.46153846153846,51,106,Cool Temperate,Moist,Shrubland,Hills,Cool Temperate Moist,23,123,2,Cool Temperate Moist Shrubland on Hills,#177B02,0.5794916666666666
4488,Vespa velutina,NA,"Amandus-Atheneum, Antwerpen, Belgium",inat,4.42,51.22,11.434615384615483,59,6,161,Warm Temperate,Moist,Settlement,Plains,Warm Temperate Moist,163,170,28,Warm Temperate Moist Settlement on Plains,#A3AA1C,0.6829291666666667
4494,Vespa velutina,NA,"Jardin des Plantes, Paris, Ile-de-France, FR",inat,2.36,48.84,NA,NA,46,169,Warm Temperate,Moist,Settlement,Hills,Warm Temperate Moist,136,158,52,Warm Temperate Moist Settlement on Hills,#889E34,0.5611833333333334
4497,Vespa velutina,NA,"9650 Esch-sur-Sûre, Luxembourg",inat,5.94,49.91,9.726923076923129,68.76923076923077,411,105,Cool Temperate,Moist,Forest,Hills,Cool Temperate Moist,2,99,1,Cool Temperate Moist Forest on Hills,#026301,0.3201875
4502,Vespa velutina,BE,NA,gbif,5.51,50.76,11.19615384615389,58.30769230769231,105,110,Cool Temperate,Moist,Cropland,Hills,Cool Temperate Moist,33,144,30,Cool Temperate Moist Cropland on Hills,#21901E,0.35954583333333334
4504,Vespa velutina,NA,"Parc Chabrol, 91120 Palaiseau, France",inat,2.24,48.71,12.073076923076997,52.15384615384615,102,169,Warm Temperate,Moist,Settlement,Hills,Warm Temperate Moist,136,158,52,Warm Temperate Moist Settlement on Hills,#889E34,0.5665458333333333
4508,Vespa velutina,BE,NA,gbif,4.52,51.15,NA,NA,10,116,Cool Temperate,Moist,Cropland,Plains,Cool Temperate Moist,29,153,10,Cool Temperate Moist Cropland on Plains,#1D990A,0.49842916666666665
4511,Vespa velutina,NL,NA,gbif,4.95,52.1,NA,NA,-2,128,Cool Temperate,Moist,Grassland,Plains,Cool Temperate Moist,22,133,0,Cool Temperate Moist Grassland on Plains,#168500,0.28978333333333334
4512,Vespa velutina,BE,NA,gbif,5.48,50.85,NA,NA,73,116,Cool Temperate,Moist,Cropland,Plains,Cool Temperate Moist,29,153,10,Cool Temperate Moist Cropland on Plains,#1D990A,0.5461916666666666
4518,Vespa velutina,NA,"40660 Messanges, Frankreich",inat,-1.4,43.8,15.142307692307668,149.76923076923077,-9,166,Warm Temperate,Moist,Forest,Plains,Warm Temperate Moist,45,158,6,Warm Temperate Moist Forest on Plains,#2D9E06,0.2258625
4524,Vespa velutina,DE,NA,gbif,6.57,51.08,11.480769230769283,52.76923076923077,70,110,Cool Temperate,Moist,Cropland,Hills,Cool Temperate Moist,33,144,30,Cool Temperate Moist Cropland on Hills,#21901E,0.698775
4529,Vespa velutina,NL,NA,gbif,6.05,51.25,NA,NA,25,111,Cool Temperate,Moist,Forest,Plains,Cool Temperate Moist,1,109,0,Cool Temperate Moist Forest on Plains,#016D00,0.4679041666666667
4531,Vespa velutina,BE,NA,gbif,5.01,51.16,11.426923076923115,53.30769230769231,21,116,Cool Temperate,Moist,Cropland,Plains,Cool Temperate Moist,29,153,10,Cool Temperate Moist Cropland on Plains,#1D990A,0.625825
4533,Vespa velutina,NL,NA,gbif,5.55,51.4,NA,NA,23,111,Cool Temperate,Moist,Forest,Plains,Cool Temperate Moist,1,109,0,Cool Temperate Moist Forest on Plains,#016D00,0.6454458333333333
4535,Vespa velutina,BE,NA,gbif,4.6,50.96,11.465384615384664,50.53846153846154,13,161,Warm Temperate,Moist,Settlement,Plains,Warm Temperate Moist,163,170,28,Warm Temperate Moist Settlement on Plains,#A3AA1C,0.5442541666666667
4542,Vespa velutina,BE,NA,gbif,4.18,50.88,11.403846153846246,58.07692307692308,32,120,Cool Temperate,Moist,Settlement,Plains,Cool Temperate Moist,78,119,2,Cool Temperate Moist Settlement on Plains,#4E7702,0.4516
4549,Vespa velutina,NA,"Sesimbra, Portugal",inat,-9.16,38.51,16.288461538461604,45.61538461538461,27,169,Warm Temperate,Moist,Settlement,Hills,Warm Temperate Moist,136,158,52,Warm Temperate Moist Settlement on Hills,#889E34,0.6519083333333333
4552,Vespa velutina,LU,NA,gbif,5.93,49.51,NA,NA,323,110,Cool Temperate,Moist,Cropland,Hills,Cool Temperate Moist,33,144,30,Cool Temperate Moist Cropland on Hills,#21901E,0.5295791666666667
4565,Vespa velutina,NA,"Max-Planck-Straße, Mannheim, Baden-Württemberg, DE",inat,8.45,49.51,11.650000000000093,47.15384615384615,96,161,Warm Temperate,Moist,Settlement,Plains,Warm Temperate Moist,163,170,28,Warm Temperate Moist Settlement on Plains,#A3AA1C,0.6508958333333333
4581,Vespa velutina,NL,NA,gbif,4.15,51.4,11.38846153846157,64.3076923076923,-1,116,Cool Temperate,Moist,Cropland,Plains,Cool Temperate Moist,29,153,10,Cool Temperate Moist Cropland on Plains,#1D990A,0.3701916666666667
4582,Vespa velutina,NA,"Zaventem, België",inat,4.46,50.88,11.33461538461546,54.84615384615385,48,108,Cool Temperate,Moist,Settlement,Hills,Cool Temperate Moist,67,109,14,Cool Temperate Moist Settlement on Hills,#436D0E,0.461725
4584,Vespa velutina,NA,"Vendeuvre, 14000 Caen, France",inat,-0.35,49.18,12.39615384615388,66.15384615384616,25,161,Warm Temperate,Moist,Settlement,Plains,Warm Temperate Moist,163,170,28,Warm Temperate Moist Settlement on Plains,#A3AA1C,0.5153208333333333
4609,Vespa velutina,BE,NA,gbif,3.09,50.81,11.426923076923115,60.15384615384615,17,116,Cool Temperate,Moist,Cropland,Plains,Cool Temperate Moist,29,153,10,Cool Temperate Moist Cropland on Plains,#1D990A,0.32235416666666666
4622,Vespa velutina,DE,NA,gbif,7.67,47.72,10.588461538461615,101.15384615384616,461,103,Cool Temperate,Moist,Cropland,Mountains,Cool Temperate Moist,33,102,5,Cool Temperate Moist Cropland on Mountains,#216605,0.6444541666666667
4628,Vespa velutina,DE,NA,gbif,7.07,51.1,NA,NA,153,129,Cool Temperate,Moist,Settlement,Tablelands,Cool Temperate Moist,47,63,130,Cool Temperate Moist Settlement on Tablelands,#2F3F82,0.6091875
4650,Vespa velutina,NA,"Rue d'Athus, Pétange, District Luxembourg, LU",inat,5.87,49.56,NA,NA,316,108,Cool Temperate,Moist,Settlement,Hills,Cool Temperate Moist,67,109,14,Cool Temperate Moist Settlement on Hills,#436D0E,0.5743791666666667
4655,Vespa velutina,BE,NA,gbif,3.23,50.83,11.411538461538498,59.23076923076923,16,161,Warm Temperate,Moist,Settlement,Plains,Warm Temperate Moist,163,170,28,Warm Temperate Moist Settlement on Plains,#A3AA1C,0.5393625
4666,Vespa velutina,NA,"Innenstadt I, Frankfurt am Main, Deutschland",inat,8.67,50.11,11.357692307692332,51.69230769230769,111,161,Warm Temperate,Moist,Settlement,Plains,Warm Temperate Moist,163,170,28,Warm Temperate Moist Settlement on Plains,#A3AA1C,0.4081875
4678,Vespa velutina,NA,"Via Vignolo civ. 8, 16038 Santa Margherita Ligure GE, Italia",inat,9.21,44.34,15.865384615384642,123.6923076923077,36,172,Warm Temperate,Moist,Settlement,Mountains,Warm Temperate Moist,105,89,18,Warm Temperate Moist Settlement on Mountains,#695912,0.5040458333333333
4681,Vespa velutina,BE,NA,gbif,5.08,50.75,11.226923076923072,49.69230769230769,83,108,Cool Temperate,Moist,Settlement,Hills,Cool Temperate Moist,67,109,14,Cool Temperate Moist Settlement on Hills,#436D0E,0.5665458333333333
4683,Vespa velutina,NL,NA,gbif,5.95,50.85,NA,NA,163,102,Cool Temperate,Moist,Cropland,Tablelands,Cool Temperate Moist,99,97,160,Cool Temperate Moist Cropland on Tablelands,#6361A0,0.619775
4693,Vespa velutina,NA,"29217 Plougonvelin, France",inat,-4.71,48.35,12.47307692307703,89.76923076923077,23,168,Warm Temperate,Moist,Cropland,Hills,Warm Temperate Moist,112,198,86,Warm Temperate Moist Cropland on Hills,#70C656,0.7094958333333333
4699,Vespa velutina,NL,NA,gbif,3.8,51.2,NA,NA,6,120,Cool Temperate,Moist,Settlement,Plains,Cool Temperate Moist,78,119,2,Cool Temperate Moist Settlement on Plains,#4E7702,0.64435
4700,Vespa velutina,BE,NA,gbif,4.28,50.79,11.357692307692387,54.76923076923077,26,120,Cool Temperate,Moist,Settlement,Plains,Cool Temperate Moist,78,119,2,Cool Temperate Moist Settlement on Plains,#4E7702,0.5050250000000001
4706,Vespa velutina,BE,NA,gbif,4.04,50.96,NA,NA,10,161,Warm Temperate,Moist,Settlement,Plains,Warm Temperate Moist,163,170,28,Warm Temperate Moist Settlement on Plains,#A3AA1C,0.6246291666666667
4712,Vespa velutina,BE,NA,gbif,3.64,51.02,11.426923076923115,58.69230769230769,9,120,Cool Temperate,Moist,Settlement,Plains,Cool Temperate Moist,78,119,2,Cool Temperate Moist Settlement on Plains,#4E7702,0.48806666666666665
4719,Vespa velutina,FR,NA,gbif,-0.16,43.08,11.973076923076915,142.53846153846155,687,176,Warm Temperate,Moist,Forest,Mountains,Warm Temperate Moist,49,105,3,Warm Temperate Moist Forest on Mountains,#316903,0.30316666666666664
4726,Vespa velutina,BE,NA,gbif,3.46,50.93,11.419230769230808,57.61538461538461,7,120,Cool Temperate,Moist,Settlement,Plains,Cool Temperate Moist,78,119,2,Cool Temperate Moist Settlement on Plains,#4E7702,0.6871125
4727,Vespa velutina,NA,"WWG6+V5, 51100 Pistoia PT, Italia",inat,10.91,43.93,14.596153846153925,61.84615384615385,63,172,Warm Temperate,Moist,Settlement,Mountains,Warm Temperate Moist,105,89,18,Warm Temperate Moist Settlement on Mountains,#695912,0.6467083333333333
4728,Vespa velutina,NA,"5121 PD Rijen, Nederland",inat,4.92,51.61,11.24230769230769,67.46153846153847,6,116,Cool Temperate,Moist,Cropland,Plains,Cool Temperate Moist,29,153,10,Cool Temperate Moist Cropland on Plains,#1D990A,0.47405
4729,Vespa velutina,NA,"Bosstraat, Oosterhout, Brabant, NL",inat,4.86,51.65,11.203846153846143,68.76923076923077,4,120,Cool Temperate,Moist,Settlement,Plains,Cool Temperate Moist,78,119,2,Cool Temperate Moist Settlement on Plains,#4E7702,0.7142833333333334
4734,Vespa velutina,NA,"León, España",inat,-6.53,42.54,NA,NA,695,184,Warm Temperate,Dry,Cropland,Mountains,Warm Temperate Dry,141,179,80,Warm Temperate Dry Cropland on Mountains,#8DB350,0.21234583333333334
4739,Vespa velutina,BE,NA,gbif,5.07,50.99,11.488461538461593,48.61538461538461,26,160,Warm Temperate,Moist,Cropland,Plains,Warm Temperate Moist,105,207,54,Warm Temperate Moist Cropland on Plains,#69CF36,0.4798458333333333
4741,Vespa velutina,BE,NA,gbif,4.45,51.07,NA,NA,4,111,Cool Temperate,Moist,Forest,Plains,Cool Temperate Moist,1,109,0,Cool Temperate Moist Forest on Plains,#016D00,0.592625
4743,Vespa velutina,NL,NA,gbif,3.6,51.55,11.52692307692314,72.53846153846153,0,116,Cool Temperate,Moist,Cropland,Plains,Cool Temperate Moist,29,153,10,Cool Temperate Moist Cropland on Plains,#1D990A,0.6131791666666666
4749,Vespa velutina,NL,NA,gbif,3.45,51.3,NA,NA,-32,116,Cool Temperate,Moist,Cropland,Plains,Cool Temperate Moist,29,153,10,Cool Temperate Moist Cropland on Plains,#1D990A,0.36770416666666667
4750,Vespa velutina,BE,NA,gbif,4.72,50.96,11.488461538461593,49,11,116,Cool Temperate,Moist,Cropland,Plains,Cool Temperate Moist,29,153,10,Cool Temperate Moist Cropland on Plains,#1D990A,0.6252458333333334
4751,Vespa velutina,NA,"68199 Mannheim-Neckarau, Deutschland",inat,8.46,49.45,11.650000000000034,48,94,166,Warm Temperate,Moist,Forest,Plains,Warm Temperate Moist,45,158,6,Warm Temperate Moist Forest on Plains,#2D9E06,0.5206708333333333
4754,Vespa velutina,NA,"Neiro, Santiago de Compostela, A Coruña, ES",inat,-8.47,42.89,12.773076923076928,157.84615384615384,374,178,Warm Temperate,Moist,Cropland,Tablelands,Warm Temperate Moist,61,89,194,Warm Temperate Moist Cropland on Tablelands,#3D59C2,0.5312916666666667
4757,Vespa velutina,NA,"An der Burg, Geilenkirchen, North Rhine-Westphalia, DE",inat,6.06,50.98,11.326923076923094,59.07692307692308,79,116,Cool Temperate,Moist,Cropland,Plains,Cool Temperate Moist,29,153,10,Cool Temperate Moist Cropland on Plains,#1D990A,0.4303166666666667
4770,Vespa velutina,NA,"La Place, 13390 Auriol, France",inat,5.63,43.37,14.55769230769232,42.92307692307692,260,173,Warm Temperate,Moist,Cropland,Mountains,Warm Temperate Moist,100,150,37,Warm Temperate Moist Cropland on Mountains,#649625,0.5632916666666666
4776,Vespa velutina,BE,NA,gbif,4.48,50.85,11.203846153846143,55.07692307692308,59,108,Cool Temperate,Moist,Settlement,Hills,Cool Temperate Moist,67,109,14,Cool Temperate Moist Settlement on Hills,#436D0E,0.474825
4778,Vespa velutina,BE,NA,gbif,3.31,51.34,11.57307692307694,72.6923076923077,4,120,Cool Temperate,Moist,Settlement,Plains,Cool Temperate Moist,78,119,2,Cool Temperate Moist Settlement on Plains,#4E7702,0.5134291666666667
4785,Vespa velutina,NA,"587, Vernazza, Liguria, IT",inat,9.71,44.12,15.750000000000057,100.07692307692308,231,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5552875
4791,Vespa velutina,BE,NA,gbif,4.69,50.99,11.496153846153902,50.30769230769231,10,116,Cool Temperate,Moist,Cropland,Plains,Cool Temperate Moist,29,153,10,Cool Temperate Moist Cropland on Plains,#1D990A,0.5687291666666666
4792,Vespa velutina,BE,NA,gbif,3.33,51,11.273076923076928,64.38461538461539,31,120,Cool Temperate,Moist,Settlement,Plains,Cool Temperate Moist,78,119,2,Cool Temperate Moist Settlement on Plains,#4E7702,0.6857041666666667
4798,Vespa velutina,BE,NA,gbif,4.69,50.99,NA,NA,10,116,Cool Temperate,Moist,Cropland,Plains,Cool Temperate Moist,29,153,10,Cool Temperate Moist Cropland on Plains,#1D990A,0.5922791666666667
4799,Vespa velutina,BE,NA,gbif,5.08,51.14,11.419230769230808,51.53846153846154,26,116,Cool Temperate,Moist,Cropland,Plains,Cool Temperate Moist,29,153,10,Cool Temperate Moist Cropland on Plains,#1D990A,0.4983458333333333
4800,Vespa velutina,NA,Italien,inat,8.21,44.02,16.134615384615415,62.61538461538461,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.49927083333333333
