occurrence_id,species,countryCode,location,source,longitude,latitude,tas_mean_c,prec_mean_annual,elevation_m,ecosystem_code,Temperatur,Moisture,Landcover,Landforms,Climate_Re,Red,Green,Blue,W_Ecosystm,color,NDVI
2282,Vespa velutina,NL,NA,gbif,5.95,50.9,0.9916646003723144,781,87,108,Cool Temperate,Moist,Settlement,Hills,Cool Temperate Moist,67,109,14,Cool Temperate Moist Settlement on Hills,#436D0E,0.5442541666666667
2294,Vespa velutina,NA,"Girona, Espanya",inat,3.01,42.3,1.514659404754639,546,30,187,Warm Temperate,Dry,Cropland,Plains,Warm Temperate Dry,155,228,99,Warm Temperate Dry Cropland on Plains,#9BE463,0.442125
2305,Vespa velutina,NA,"Kleingemünd, Im Brühl, 69151 Neckargemünd, Deutschland",inat,8.8,49.4,0.9509333610534668,953,224,113,Cool Temperate,Moist,Settlement,Mountains,Cool Temperate Moist,61,67,0,Cool Temperate Moist Settlement on Mountains,#3D4300,0.6233583333333333
2313,Vespa velutina,NA,"La Valette, 42400 Saint-Chamond, France",inat,4.51,45.47,0.9177802085876464,980,418,172,Warm Temperate,Moist,Settlement,Mountains,Warm Temperate Moist,105,89,18,Warm Temperate Moist Settlement on Mountains,#695912,0.5824708333333334
2317,Vespa velutina,BE,NA,gbif,4.34,51.08,1.039146900177002,785,2,111,Cool Temperate,Moist,Forest,Plains,Cool Temperate Moist,1,109,0,Cool Temperate Moist Forest on Plains,#016D00,0.6485875
2318,Vespa velutina,BE,NA,gbif,5.13,51.18,1.0263051986694336,792,29,120,Cool Temperate,Moist,Settlement,Plains,Cool Temperate Moist,78,119,2,Cool Temperate Moist Settlement on Plains,#4E7702,0.5116666666666667
2321,Vespa velutina,NA,"Gentbrugge, 9050 Gent, België",inat,3.76,51.05,1.0652593612670898,792,7,161,Warm Temperate,Moist,Settlement,Plains,Warm Temperate Moist,163,170,28,Warm Temperate Moist Settlement on Plains,#A3AA1C,0.5348625
2324,Vespa velutina,NL,NA,gbif,5.75,50.95,1.0079051971435546,754,42,110,Cool Temperate,Moist,Cropland,Hills,Cool Temperate Moist,33,144,30,Cool Temperate Moist Cropland on Hills,#21901E,0.5524541666666667
2327,Vespa velutina,BE,NA,gbif,4.41,51.31,1.0570364952087403,798,3,120,Cool Temperate,Moist,Settlement,Plains,Cool Temperate Moist,78,119,2,Cool Temperate Moist Settlement on Plains,#4E7702,0.6131791666666666
2329,Vespa velutina,BE,NA,gbif,5.65,50.83,0.9857937812805176,820,92,110,Cool Temperate,Moist,Cropland,Hills,Cool Temperate Moist,33,144,30,Cool Temperate Moist Cropland on Hills,#21901E,0.6923625
2335,Vespa velutina,NA,"Rue Principale, Le Champ-Saint-Père, Pays de la Loire, FR",inat,-1.35,46.54,1.2183354377746582,768,45,160,Warm Temperate,Moist,Cropland,Plains,Warm Temperate Moist,105,207,54,Warm Temperate Moist Cropland on Plains,#69CF36,0.6892041666666666
2336,Vespa velutina,NL,NA,gbif,4.85,52.5,0.9731207847595216,848,-2,111,Cool Temperate,Moist,Forest,Plains,Cool Temperate Moist,1,109,0,Cool Temperate Moist Forest on Plains,#016D00,0.6857041666666667
2344,Vespa velutina,BE,NA,gbif,4.7,51.17,1.0255916595458985,796,8,120,Cool Temperate,Moist,Settlement,Plains,Cool Temperate Moist,78,119,2,Cool Temperate Moist Settlement on Plains,#4E7702,0.4580666666666667
2345,Vespa velutina,BE,NA,gbif,4.84,51.08,1.0535478591918943,777,11,116,Cool Temperate,Moist,Cropland,Plains,Cool Temperate Moist,29,153,10,Cool Temperate Moist Cropland on Plains,#1D990A,0.5722333333333334
2348,Vespa velutina,NL,NA,gbif,5,52.3,0.9512177467346192,822,-1,128,Cool Temperate,Moist,Grassland,Plains,Cool Temperate Moist,22,133,0,Cool Temperate Moist Grassland on Plains,#168500,0.5029458333333333
2356,Vespa velutina,NA,"Ingelheimer Straße, Darmstadt, Hessen, DE",inat,8.64,49.86,1.020603084564209,638,142,108,Cool Temperate,Moist,Settlement,Hills,Cool Temperate Moist,67,109,14,Cool Temperate Moist Settlement on Hills,#436D0E,0.6588458333333334
2359,Vespa velutina,BE,NA,gbif,4.85,51.18,1.02982816696167,791,17,120,Cool Temperate,Moist,Settlement,Plains,Cool Temperate Moist,78,119,2,Cool Temperate Moist Settlement on Plains,#4E7702,0.6011958333333334
2364,Vespa velutina,NA,"VIRTON Rue Maréchal Foch, 6760 Virton, Belgique",inat,5.53,49.57,0.8991728782653808,1002,235,108,Cool Temperate,Moist,Settlement,Hills,Cool Temperate Moist,67,109,14,Cool Temperate Moist Settlement on Hills,#436D0E,0.4090916666666667
2366,Vespa velutina,BE,NA,gbif,4.49,50.76,1.0074718475341795,805,93,110,Cool Temperate,Moist,Cropland,Hills,Cool Temperate Moist,33,144,30,Cool Temperate Moist Cropland on Hills,#21901E,0.3595625
2382,Vespa velutina,BE,NA,gbif,4.38,51.1,1.039146900177002,785,10,116,Cool Temperate,Moist,Cropland,Plains,Cool Temperate Moist,29,153,10,Cool Temperate Moist Cropland on Plains,#1D990A,0.6602875
2393,Vespa velutina,NA,"4356 EB Oostkapelle, Nederland",inat,3.56,51.57,1.0425701141357422,767,-2,116,Cool Temperate,Moist,Cropland,Plains,Cool Temperate Moist,29,153,10,Cool Temperate Moist Cropland on Plains,#1D990A,0.5295791666666667
2395,Vespa velutina,BE,NA,gbif,3.29,51.34,1.033952713012695,766,1,120,Cool Temperate,Moist,Settlement,Plains,Cool Temperate Moist,78,119,2,Cool Temperate Moist Settlement on Plains,#4E7702,0.5393625
2396,Vespa velutina,BE,NA,gbif,5.13,50.84,1.056206226348877,773,33,111,Cool Temperate,Moist,Forest,Plains,Cool Temperate Moist,1,109,0,Cool Temperate Moist Forest on Plains,#016D00,0.6083041666666666
2399,Vespa velutina,BE,NA,gbif,3.93,50.99,1.0294885635375977,792,15,120,Cool Temperate,Moist,Settlement,Plains,Cool Temperate Moist,78,119,2,Cool Temperate Moist Settlement on Plains,#4E7702,0.470275
2401,Vespa velutina,NA,"1808 Monts-de-Corsier, Switzerland",inat,6.88,46.51,0.733579158782959,1298,812,107,Cool Temperate,Moist,Grassland,Mountains,Cool Temperate Moist,26,83,0,Cool Temperate Moist Grassland on Mountains,#1A5300,0.6147125
2404,Vespa velutina,BE,NA,gbif,5.51,50.76,0.9857937812805176,820,105,110,Cool Temperate,Moist,Cropland,Hills,Cool Temperate Moist,33,144,30,Cool Temperate Moist Cropland on Hills,#21901E,0.49925416666666667
2405,Vespa velutina,BE,NA,gbif,3.98,51.1,1.0463322639465331,779,4,120,Cool Temperate,Moist,Settlement,Plains,Cool Temperate Moist,78,119,2,Cool Temperate Moist Settlement on Plains,#4E7702,0.5558458333333334
2409,Vespa velutina,BE,NA,gbif,4.72,51.2,1.0255916595458985,796,11,116,Cool Temperate,Moist,Cropland,Plains,Cool Temperate Moist,29,153,10,Cool Temperate Moist Cropland on Plains,#1D990A,0.5890833333333333
2412,Vespa velutina,FR,NA,gbif,1.47,43.57,1.3110468864440918,683,159,169,Warm Temperate,Moist,Settlement,Hills,Warm Temperate Moist,136,158,52,Warm Temperate Moist Settlement on Hills,#889E34,0.492725
2418,Vespa velutina,BE,NA,gbif,4.5,50.85,1.0223458290100098,773,67,110,Cool Temperate,Moist,Cropland,Hills,Cool Temperate Moist,33,144,30,Cool Temperate Moist Cropland on Hills,#21901E,0.4761875
2420,Vespa velutina,NA,"Rua do Mar, Comporta, Alentejo, PT",inat,-8.78,38.38,1.661822509765625,638,6,195,Warm Temperate,Dry,Forest,Plains,Warm Temperate Dry,94,186,42,Warm Temperate Dry Forest on Plains,#5EBA2A,0.4981833333333333
2426,Vespa velutina,BE,NA,gbif,3.18,50.82,1.0392760276794433,754,15,120,Cool Temperate,Moist,Settlement,Plains,Cool Temperate Moist,78,119,2,Cool Temperate Moist Settlement on Plains,#4E7702,0.5502083333333333
2431,Vespa velutina,NA,"Castañares, Burgos, España",inat,-3.63,42.34,1.0777145385742188,556,897,190,Warm Temperate,Dry,Cropland,Hills,Warm Temperate Dry,153,217,128,Warm Temperate Dry Cropland on Hills,#99D980,0.6093833333333334
2436,Vespa velutina,BE,NA,gbif,4.44,51.19,1.0570364952087403,798,11,161,Warm Temperate,Moist,Settlement,Plains,Warm Temperate Moist,163,170,28,Warm Temperate Moist Settlement on Plains,#A3AA1C,0.6421375
2437,Vespa velutina,NA,"Rua Vergílio Ferreira, 2785-599 São Domingos de Rana, Portugal",inat,-9.34,38.71,1.581121826171875,711,67,169,Warm Temperate,Moist,Settlement,Hills,Warm Temperate Moist,136,158,52,Warm Temperate Moist Settlement on Hills,#889E34,0.6809291666666667
2443,Vespa velutina,FR,NA,gbif,4.26,44.64,1.114594841003418,868,504,175,Warm Temperate,Moist,Shrubland,Mountains,Warm Temperate Moist,102,130,4,Warm Temperate Moist Shrubland on Mountains,#668204,0.6897833333333333
2444,Vespa velutina,NA,"Hansen-Soulielaan, Etterbeek, Brussels-Capital Region, BE",inat,4.4,50.83,1.0074718475341795,805,85,129,Cool Temperate,Moist,Settlement,Tablelands,Cool Temperate Moist,47,63,130,Cool Temperate Moist Settlement on Tablelands,#2F3F82,0.5802625
2445,Vespa velutina,CH,NA,gbif,6.23,46.38,0.931196880340576,1134,406,172,Warm Temperate,Moist,Settlement,Mountains,Warm Temperate Moist,105,89,18,Warm Temperate Moist Settlement on Mountains,#695912,0.474825
2458,Vespa velutina,NL,NA,gbif,5.5,51.45,0.9889156341552734,757,18,120,Cool Temperate,Moist,Settlement,Plains,Cool Temperate Moist,78,119,2,Cool Temperate Moist Settlement on Plains,#4E7702,0.6373916666666667
2459,Vespa velutina,NA,"Oosterland, Netherlands",inat,4.05,51.64,1.0141395568847655,791,-2,116,Cool Temperate,Moist,Cropland,Plains,Cool Temperate Moist,29,153,10,Cool Temperate Moist Cropland on Plains,#1D990A,0.4580666666666667
2466,Vespa velutina,NA,"Rue Saint-Éloi, Moyeuvre-Grande, Grand Est, FR",inat,6.05,49.25,0.9826552391052246,814,263,108,Cool Temperate,Moist,Settlement,Hills,Cool Temperate Moist,67,109,14,Cool Temperate Moist Settlement on Hills,#436D0E,0.5206708333333333
2476,Vespa velutina,NA,"KAIN Rue Delcambre, 7540 Tournai, Belgique",inat,3.38,50.64,1.0263708114624024,745,34,108,Cool Temperate,Moist,Settlement,Hills,Cool Temperate Moist,67,109,14,Cool Temperate Moist Settlement on Hills,#436D0E,0.631475
2477,Vespa velutina,NA,"34270 Lauret, France",inat,3.89,43.83,1.4095989227294925,685,165,173,Warm Temperate,Moist,Cropland,Mountains,Warm Temperate Moist,100,150,37,Warm Temperate Moist Cropland on Mountains,#649625,0.5879375
2482,Vespa velutina,BE,NA,gbif,4.65,50.83,1.0064770698547365,782,41,110,Cool Temperate,Moist,Cropland,Hills,Cool Temperate Moist,33,144,30,Cool Temperate Moist Cropland on Hills,#21901E,0.619775
2483,Vespa velutina,BE,NA,gbif,5.05,50.98,1.056206226348877,773,29,161,Warm Temperate,Moist,Settlement,Plains,Warm Temperate Moist,163,170,28,Warm Temperate Moist Settlement on Plains,#A3AA1C,0.38186666666666663
2491,Vespa velutina,NA,"Rua da Cerca 9, 2800-205 Almada, Portugal",inat,-9.16,38.68,1.6865142822265624,703,20,169,Warm Temperate,Moist,Settlement,Hills,Warm Temperate Moist,136,158,52,Warm Temperate Moist Settlement on Hills,#889E34,0.6175083333333333
2497,Vespa velutina,BE,NA,gbif,4.7,51.07,1.0428604125976562,774,14,120,Cool Temperate,Moist,Settlement,Plains,Cool Temperate Moist,78,119,2,Cool Temperate Moist Settlement on Plains,#4E7702,0.37893333333333334
2499,Vespa velutina,NA,"Mühlenstr., 54296 Trier, Deutschland",inat,6.7,49.73,0.8938666343688965,873,318,113,Cool Temperate,Moist,Settlement,Mountains,Cool Temperate Moist,61,67,0,Cool Temperate Moist Settlement on Mountains,#3D4300,0.5258375000000001
2515,Vespa velutina,NA,"Salburua, Álava, España",inat,-2.64,42.86,1.1061979293823243,888,514,166,Warm Temperate,Moist,Forest,Plains,Warm Temperate Moist,45,158,6,Warm Temperate Moist Forest on Plains,#2D9E06,0.6596166666666666
2519,Vespa velutina,NA,"Linda-A-Velha (Palácio Aciprestes), 2795-164 Linda-a-Velha, Portugal",inat,-9.24,38.71,1.6334726333618164,722,58,169,Warm Temperate,Moist,Settlement,Hills,Warm Temperate Moist,136,158,52,Warm Temperate Moist Settlement on Hills,#889E34,0.4004625
2527,Vespa velutina,BE,NA,gbif,5.12,51.33,1.0263051986694336,792,26,120,Cool Temperate,Moist,Settlement,Plains,Cool Temperate Moist,78,119,2,Cool Temperate Moist Settlement on Plains,#4E7702,0.5861
2531,Vespa velutina,BE,NA,gbif,3.13,50.93,1.016388511657715,761,21,120,Cool Temperate,Moist,Settlement,Plains,Cool Temperate Moist,78,119,2,Cool Temperate Moist Settlement on Plains,#4E7702,0.6505291666666667
2532,Vespa velutina,NA,"Cambrils, Tarragona, ES",inat,1.02,41.1,1.5854812622070311,535,90,184,Warm Temperate,Dry,Cropland,Mountains,Warm Temperate Dry,141,179,80,Warm Temperate Dry Cropland on Mountains,#8DB350,0.45953333333333335
2548,Vespa velutina,BE,NA,gbif,5.48,50.88,1.0172677040100098,787,60,116,Cool Temperate,Moist,Cropland,Plains,Cool Temperate Moist,29,153,10,Cool Temperate Moist Cropland on Plains,#1D990A,0.45552916666666665
2561,Vespa velutina,NA,"Valkenswaard, Markt, 5554 CA Valkenswaard, Netherlands",inat,5.46,51.35,0.9980051994323732,773,25,120,Cool Temperate,Moist,Settlement,Plains,Cool Temperate Moist,78,119,2,Cool Temperate Moist Settlement on Plains,#4E7702,0.6020958333333334
2565,Vespa velutina,NA,"Grammene Dorp, 9800 Deinze, België",inat,3.47,50.97,1.0440187454223633,791,8,116,Cool Temperate,Moist,Cropland,Plains,Cool Temperate Moist,29,153,10,Cool Temperate Moist Cropland on Plains,#1D990A,0.6797125
2569,Vespa velutina,NA,"34570 Vailhauquès, France",inat,3.72,43.67,1.3534667015075683,694,166,169,Warm Temperate,Moist,Settlement,Hills,Warm Temperate Moist,136,158,52,Warm Temperate Moist Settlement on Hills,#889E34,0.5742166666666667
2574,Vespa velutina,NL,NA,gbif,4.35,51.5,1.0215239524841309,802,11,116,Cool Temperate,Moist,Cropland,Plains,Cool Temperate Moist,29,153,10,Cool Temperate Moist Cropland on Plains,#1D990A,0.6441458333333333
2575,Vespa velutina,BE,NA,gbif,4.28,51.07,1.0402281761169434,786,3,160,Warm Temperate,Moist,Cropland,Plains,Warm Temperate Moist,105,207,54,Warm Temperate Moist Cropland on Plains,#69CF36,0.6026958333333333
2581,Vespa velutina,BE,NA,gbif,4.18,51.11,1.0402281761169434,786,11,128,Cool Temperate,Moist,Grassland,Plains,Cool Temperate Moist,22,133,0,Cool Temperate Moist Grassland on Plains,#168500,0.5611833333333334
2585,Vespa velutina,BE,NA,gbif,4.47,51.17,1.0570364952087403,798,13,116,Cool Temperate,Moist,Cropland,Plains,Cool Temperate Moist,29,153,10,Cool Temperate Moist Cropland on Plains,#1D990A,0.5689625
2586,Vespa velutina,BE,NA,gbif,4.26,50.74,1.0301885604858398,788,46,105,Cool Temperate,Moist,Forest,Hills,Cool Temperate Moist,2,99,1,Cool Temperate Moist Forest on Hills,#026301,0.5405375
2590,Vespa velutina,NA,"34560 Poussan, France",inat,3.68,43.49,1.5024091720581054,611,32,169,Warm Temperate,Moist,Settlement,Hills,Warm Temperate Moist,136,158,52,Warm Temperate Moist Settlement on Hills,#889E34,0.6625541666666667
2591,Vespa velutina,NA,"71290 Ratenelle, France",inat,4.98,46.52,1.0995624542236329,871,182,166,Warm Temperate,Moist,Forest,Plains,Warm Temperate Moist,45,158,6,Warm Temperate Moist Forest on Plains,#2D9E06,0.5665458333333333
2592,Vespa velutina,BE,NA,gbif,4.38,51.17,1.0570364952087403,798,11,161,Warm Temperate,Moist,Settlement,Plains,Warm Temperate Moist,163,170,28,Warm Temperate Moist Settlement on Plains,#A3AA1C,0.39864166666666667
2594,Vespa velutina,BE,NA,gbif,3.2,51.15,1.017953109741211,799,8,116,Cool Temperate,Moist,Cropland,Plains,Cool Temperate Moist,29,153,10,Cool Temperate Moist Cropland on Plains,#1D990A,0.5230416666666666
2601,Vespa velutina,BE,NA,gbif,4.37,51.11,1.039146900177002,785,14,120,Cool Temperate,Moist,Settlement,Plains,Cool Temperate Moist,78,119,2,Cool Temperate Moist Settlement on Plains,#4E7702,0.6248
2603,Vespa velutina,NA,"17022 Borgio SV, Italia",inat,8.3,44.16,1.4829946517944337,788,61,172,Warm Temperate,Moist,Settlement,Mountains,Warm Temperate Moist,105,89,18,Warm Temperate Moist Settlement on Mountains,#695912,0.6155416666666667
2604,Vespa velutina,NL,NA,gbif,5.9,50.85,0.9916646003723144,781,129,109,Cool Temperate,Moist,Grassland,Tablelands,Cool Temperate Moist,78,92,155,Cool Temperate Moist Grassland on Tablelands,#4E5C9B,0.6034666666666667
2607,Vespa velutina,NA,"21370 Plombières-lès-Dijon, France",inat,4.96,47.34,0.9123739242553712,869,342,97,Cool Temperate,Moist,Forest,Mountains,Cool Temperate Moist,6,64,0,Cool Temperate Moist Forest on Mountains,#064000,0.50265
2613,Vespa velutina,BE,NA,gbif,4.39,51.14,1.039146900177002,785,13,120,Cool Temperate,Moist,Settlement,Plains,Cool Temperate Moist,78,119,2,Cool Temperate Moist Settlement on Plains,#4E7702,0.6534125
2617,Vespa velutina,NL,NA,gbif,4.45,51.8,0.9891593933105468,812,1,116,Cool Temperate,Moist,Cropland,Plains,Cool Temperate Moist,29,153,10,Cool Temperate Moist Cropland on Plains,#1D990A,0.5031916666666667
2623,Vespa velutina,NA,"Rue des Vias, Aixe-sur-Vienne, Nouvelle-Aquitaine, FR",inat,1.15,45.8,1.130471897125244,988,249,169,Warm Temperate,Moist,Settlement,Hills,Warm Temperate Moist,136,158,52,Warm Temperate Moist Settlement on Hills,#889E34,0.48806666666666665
2638,Vespa velutina,BE,NA,gbif,4.44,51.2,1.0570364952087403,798,11,161,Warm Temperate,Moist,Settlement,Plains,Warm Temperate Moist,163,170,28,Warm Temperate Moist Settlement on Plains,#A3AA1C,0.2193125
2644,Vespa velutina,NL,NA,gbif,6,50.75,0.9450010299682616,907,238,110,Cool Temperate,Moist,Cropland,Hills,Cool Temperate Moist,33,144,30,Cool Temperate Moist Cropland on Hills,#21901E,0.493075
2645,Vespa velutina,NA,"Sous-Préfecture - Eglise de l'Hay-les-Roses, 94240 L'Haÿ-les-Roses, France",inat,2.33,48.78,1.1138312339782714,643,81,169,Warm Temperate,Moist,Settlement,Hills,Warm Temperate Moist,136,158,52,Warm Temperate Moist Settlement on Hills,#889E34,0.6346625
2646,Vespa velutina,BE,NA,gbif,4.46,51.25,1.0570364952087403,798,4,120,Cool Temperate,Moist,Settlement,Plains,Cool Temperate Moist,78,119,2,Cool Temperate Moist Settlement on Plains,#4E7702,0.5830666666666666
2648,Vespa velutina,BE,NA,gbif,4.37,51.14,1.039146900177002,785,14,128,Cool Temperate,Moist,Grassland,Plains,Cool Temperate Moist,22,133,0,Cool Temperate Moist Grassland on Plains,#168500,0.7214875
2653,Vespa velutina,NL,NA,gbif,4.65,51.85,0.9911375045776368,858,-1,120,Cool Temperate,Moist,Settlement,Plains,Cool Temperate Moist,78,119,2,Cool Temperate Moist Settlement on Plains,#4E7702,0.6583666666666667
2663,Vespa velutina,NA,"União das freguesias de Coimbra (Sé Nova, Santa Cruz, Almedina e São Bartolomeu), Coimbra, Centro, PT",inat,-8.43,40.2,1.5525750160217284,987,62,172,Warm Temperate,Moist,Settlement,Mountains,Warm Temperate Moist,105,89,18,Warm Temperate Moist Settlement on Mountains,#695912,0.5040458333333333
2664,Vespa velutina,NA,"08222 Terrassa, Barcelona, Espanya",inat,2.02,41.56,1.4473604202270507,676,283,172,Warm Temperate,Moist,Settlement,Mountains,Warm Temperate Moist,105,89,18,Warm Temperate Moist Settlement on Mountains,#695912,0.6484916666666667
2671,Vespa velutina,NA,"08571 Sant Vicenç de Torelló, Barcelona, Espanya",inat,2.27,42.06,1.1454646110534668,775,608,173,Warm Temperate,Moist,Cropland,Mountains,Warm Temperate Moist,100,150,37,Warm Temperate Moist Cropland on Mountains,#649625,0.5473541666666667
2677,Vespa velutina,NA,"66400 Calmeilles, France",inat,2.68,42.55,1.406432247161865,619,518,176,Warm Temperate,Moist,Forest,Mountains,Warm Temperate Moist,49,105,3,Warm Temperate Moist Forest on Mountains,#316903,0.5994541666666666
2686,Vespa velutina,NA,"67240 Bobenheim-Roxheim, Deutschland",inat,8.39,49.59,1.063585376739502,617,90,160,Warm Temperate,Moist,Cropland,Plains,Warm Temperate Moist,105,207,54,Warm Temperate Moist Cropland on Plains,#69CF36,0.426975
2695,Vespa velutina,BE,NA,gbif,4.7,50.92,1.0381396293640135,765,19,120,Cool Temperate,Moist,Settlement,Plains,Cool Temperate Moist,78,119,2,Cool Temperate Moist Settlement on Plains,#4E7702,0.6703208333333334
2697,Vespa velutina,NA,"24500 Eymet, France",inat,0.4,44.67,1.283467674255371,972,79,169,Warm Temperate,Moist,Settlement,Hills,Warm Temperate Moist,136,158,52,Warm Temperate Moist Settlement on Hills,#889E34,0.6983
2705,Vespa velutina,NA,"Pfinztal-Wöschbach, Deutschland",inat,8.57,49,0.9271801948547364,1003,214,110,Cool Temperate,Moist,Cropland,Hills,Cool Temperate Moist,33,144,30,Cool Temperate Moist Cropland on Hills,#21901E,0.6073125
2709,Vespa velutina,CH,NA,gbif,7.16,47.36,0.8553583145141601,1032,621,97,Cool Temperate,Moist,Forest,Mountains,Cool Temperate Moist,6,64,0,Cool Temperate Moist Forest on Mountains,#064000,0.4598125
2715,Vespa velutina,NA,"Paris, Île-de-France, FR",inat,2.34,48.83,1.1437250137329102,632,59,169,Warm Temperate,Moist,Settlement,Hills,Warm Temperate Moist,136,158,52,Warm Temperate Moist Settlement on Hills,#889E34,0.3241375
2717,Vespa velutina,BE,NA,gbif,3.18,50.82,1.0392760276794433,754,15,120,Cool Temperate,Moist,Settlement,Plains,Cool Temperate Moist,78,119,2,Cool Temperate Moist Settlement on Plains,#4E7702,0.4400625
2723,Vespa velutina,BE,NA,gbif,3.19,51.17,1.029801559448242,783,12,111,Cool Temperate,Moist,Forest,Plains,Cool Temperate Moist,1,109,0,Cool Temperate Moist Forest on Plains,#016D00,0.5386791666666667
